Date,AAPL,CVX,KO,MCD,UNH,V
2022-11-04 00:00:00+00:00,136.93997192382812,169.6104736328125,55.77228546142578,262.2865905761719,522.4066162109375,193.5131072998047
2022-11-07 00:00:00+00:00,137.4743194580078,171.63558959960938,55.98875045776367,263.9962158203125,529.0560302734375,196.5782012939453
2022-11-08 00:00:00+00:00,138.04827880859375,171.38592529296875,56.09226989746094,265.8968200683594,536.8507080078125,198.2286376953125
2022-11-09 00:00:00+00:00,133.46649169921875,164.5338134765625,55.31112289428711,265.31427001953125,524.8236083984375,190.94259643554688
2022-11-10 00:00:00+00:00,145.3415985107422,167.6500701904297,57.296939849853516,263.489990234375,528.2308349609375,202.4033203125
2022-11-11 00:00:00+00:00,148.1421661376953,172.42161560058594,57.7110481262207,259.2016906738281,506.7879943847656,201.8420867919922
2022-11-14 00:00:00+00:00,146.73692321777344,172.5048370361328,57.155765533447266,260.04217529296875,498.701904296875,203.6734161376953
2022-11-15 00:00:00+00:00,148.47860717773438,173.89190673828125,57.0616569519043,255.8111114501953,488.27655029296875,206.75521850585938
2022-11-16 00:00:00+00:00,147.24159240722656,171.06228637695312,56.958126068115234,260.2713928222656,496.53717041015625,206.9029083251953
2022-11-17 00:00:00+00:00,149.15151977539062,171.54684448242188,57.13694381713867,261.0831604003906,500.21624755859375,207.7398223876953
2022-11-18 00:00:00+00:00,149.71559143066406,170.52178955078125,57.5416374206543,261.0928039550781,514.4758911132812,207.55274963378906
2022-11-21 00:00:00+00:00,146.46975708007812,168.8910369873047,58.42631912231445,262.19110107421875,502.0411376953125,203.1417694091797
2022-11-22 00:00:00+00:00,148.61715698242188,173.22418212890625,58.680419921875,262.4203186035156,507.76837158203125,207.08998107910156
2022-11-23 00:00:00+00:00,149.49789428710938,171.68661499023438,58.943946838378906,260.99725341796875,514.1944580078125,208.46841430664062
2022-11-25 00:00:00+00:00,146.56869506835938,171.1833953857422,59.00041198730469,262.6495361328125,521.8726806640625,210.49668884277344
2022-11-28 00:00:00+00:00,142.7191925048828,166.207275390625,59.00982666015625,260.6247863769531,516.679443359375,208.00563049316406
2022-11-29 00:00:00+00:00,139.700927734375,168.69534301757812,58.80276870727539,259.22076416015625,512.5346069335938,205.8395538330078
2022-11-30 00:00:00+00:00,146.48951721191406,170.8199920654297,60.29084777832031,262.0061340332031,531.7156982421875,213.6572265625
2022-12-01 00:00:00+00:00,146.76661682128906,170.0558624267578,60.461456298828125,262.592041015625,521.1834716796875,213.6572265625
2022-12-02 00:00:00+00:00,146.2718048095703,168.69534301757812,60.99223327636719,262.592041015625,522.059814453125,214.30706787109375
2022-12-05 00:00:00+00:00,145.10411071777344,164.52992248535156,60.15815353393555,260.8535461425781,520.9692993164062,210.3883819580078
2022-12-06 00:00:00+00:00,141.4228057861328,160.28993225097656,60.12971496582031,261.02642822265625,525.13671875,205.85922241210938
2022-12-07 00:00:00+00:00,139.47329711914062,160.76516723632812,60.22450637817383,259.6530456542969,528.6322631835938,204.60879516601562
2022-12-08 00:00:00+00:00,141.16551208496094,161.71568298339844,60.480411529541016,262.5823974609375,533.5105590820312,205.87893676757812
2022-12-09 00:00:00+00:00,140.68060302734375,156.55316162109375,59.845375061035156,261.2857971191406,525.0198974609375,205.48507690429688
2022-12-12 00:00:00+00:00,142.9863739013672,158.18392944335938,60.63206100463867,265.6846923828125,531.5047607421875,211.2843475341797
2022-12-13 00:00:00+00:00,143.95614624023438,161.7063446044922,60.65102005004883,263.437255859375,524.0656127929688,209.75823974609375
